x,y,z
76,16,-0.9805492238129093
52,4,-0.2520665646447048
60,35,-0.34037540317537573
3,44,-0.9361801948088996
44,22,-0.2887265692400097
90,64,-2.1091225289608246
23,77,-0.82921889281969
83,60,-1.1918790573160363
55,49,0.16925150917658516
27,78,-1.5060363567165729
78,29,0.3731604045836663
86,44,0.05076927153019045
11,47,-2.0786402586425408
80,42,0.5681934792700913
88,90,-0.9851482675325072
22,27,-1.9745349611592053
19,37,-2.7988910764758796
25,43,-3.076796873231561
3,81,-0.13800952492532714
58,93,-1.239608240179836
62,78,-0.6264795111154846
80,84,-2.1465656147810415
84,20,0.8720004643723988
7,92,0.23006082071565961
29,83,-0.7517822902338643
79,18,-1.15769130741613
55,11,-0.2513624237207055
67,4,-0.5570472837255358
95,67,-1.8142193700024352
26,98,0.695441338155749
69,98,-2.1112202036203525
52,21,-0.43267750160711493
41,31,-1.1616435033677064
1,32,-2.6818391367716705
67,26,-0.6449353574109201
12,78,-1.440858737989921
7,43,-1.6323872433756375
88,70,-1.7991532425363
23,79,-1.881554568113774
59,61,0.3082579143697174
40,76,0.7599041914314233
99,93,-0.8182426490714195
4,61,-1.6568917729084676
47,99,-1.7523498445897965
31,96,1.0987382911814598
67,79,-0.5611854881248755
18,23,-2.23479060571093
47,65,-0.3710682235937614
16,60,-3.653613576801968
72,4,-1.1822119704402931
98,69,-2.1146576634105623
62,7,-2.047474025796127
96,60,-0.8024400686305548
45,96,-1.6887814664682483
77,74,-1.168129411995118
5,8,-2.4332299303492144
35,70,0.08009819744777813
97,41,-1.4930504291916649
97,67,-1.8611960338850246
45,19,-0.7136258907171115
45,78,0.5664799299209986
65,61,-0.5909631933170518
58,97,-1.2907043718417714
89,53,-0.1633445208060994
1,40,-1.7308779759892852
84,42,0.5274884537381823
41,46,-0.9524146429574313
32,96,-0.04938373661768991
97,34,-1.3638791068970604
81,3,-0.6763108361812942
24,91,0.3208499926106462
27,31,-1.8964045641267486
20,25,-1.5034039654323195
100,6,1.7598797980411334
37,45,-1.5087764238007093
47,9,-1.7305201113505777
22,58,-1.6691050579256483
78,80,-1.984438455175974
26,77,-1.4909703580138653
1,22,-2.1074557199711377
5,60,-1.1475933652664732
22,17,-2.644165031229738
71,39,0.17922195481727965
70,17,-0.9226173720462587
71,8,-1.1305650912155742
20,28,-2.6068619025330153
23,63,-2.9646694795453215
61,34,-0.09660741674147295
10,60,-2.561377940223686
63,11,-1.0442894789775885
37,7,-2.6288789443807
64,89,-1.0709007614631614
29,29,-1.8927687707784986
46,84,0.2551594368440142
57,63,0.22342174622521072
9,60,-0.8756001936176543
48,1,-0.29481502111969915
81,15,-0.04523516298611541
3,61,-1.3408170013988228
86,86,-1.771815078541494
31,49,-1.9439245574529669
93,60,-1.106617680608435
75,65,-0.34778959061850334
89,5,1.1678859884650956
62,67,0.3384428650012682
57,60,-0.8943764531760608
32,34,-1.3863508004002116
18,59,-1.8469346047555253
40,90,-1.186815749492658
53,37,-0.042324846086541114
40,97,0.5217559720828314
79,36,-0.13404783640048054
37,46,-1.2073648859764208
61,40,0.3827450610026053
99,82,-1.7575156023485556
63,47,-0.7460205997294147
91,49,-0.4696212887870286
70,44,0.8034790564278513
86,51,-0.433463047655618
58,50,-0.976600463228688
37,28,0.15326743580877178
74,18,-0.6554132674021578
