x,y,z
17,43,-0.19065596156743903
78,44,-3.470794267709495
47,80,-0.15092944771479289
44,90,-0.2891096089347041
14,73,-1.6282848473826248
1,99,-2.7485938529435496
89,52,-1.0444974789331405
44,88,-0.23148281964714834
56,6,-1.2489821829912962
70,64,-0.1985023790465692
40,85,-0.6119284650766149
46,21,-1.0575872709845917
41,39,-0.49010823408513315
45,93,-0.14813508543192433
8,46,-0.6957694579956841
29,41,0.2925915080992926
32,98,-1.6807270769546596
80,100,-1.8149269806059642
65,94,0.4077290290404864
26,63,-1.475875594477606
49,6,0.05498998205253869
56,48,-0.22702813291513896
22,92,-0.8249706202797014
56,35,-0.9263564590999971
66,26,-0.8561138896895382
48,67,1.2573632103954488
100,75,0.06842200444814739
81,75,0.5473099797622492
33,49,-1.0321496503984102
27,99,-1.8838634225902282
85,68,0.4802607641737733
82,71,0.3196478743792045
80,82,0.5695006144567061
65,13,-1.06228576338799
96,76,-0.3524376227895107
2,74,0.5690909889388418
85,31,-1.246452342132829
4,33,-0.7953412470737332
67,50,0.5625661264080491
55,83,0.24351590040811572
15,38,0.36411193448911594
71,100,-0.4536559855457971
83,1,0.07933936128007926
88,45,-2.7457207428781283
39,95,0.23219385937063947
25,6,-0.2788122287793571
100,49,0.23626716108476928
44,86,-0.09441530966039002
18,92,-1.0357957584175066
89,36,-0.38685322915900544
7,35,-1.0239078717951824
63,46,-0.34438971963090154
22,84,0.23396407807136554
68,34,-0.903632978192785
96,11,-3.434910889878696
87,38,-1.785802886697303
29,79,-1.5565194005756282
83,59,0.6088959380848571
82,99,-1.5779406861904615
65,17,-1.7956575523376384
11,54,-1.5236653807493452
70,100,-0.4958109890037088
89,27,0.08154828239071249
59,70,0.8365371624753974
57,19,-1.070650685896748
14,47,-0.8417245700628229
77,1,0.37906792145208323
64,6,-1.8521839941654208
81,29,-1.224269671546148
78,97,-0.6538359282489696
98,48,-0.20965379737882728
13,16,-0.24930407680322653
53,92,0.4209881693233034
82,7,0.19664362382501466
6,56,-1.9742588680541977
15,51,-1.1446294699147188
90,76,-0.6174841523716045
24,11,-1.4410912136779468
70,15,-1.3418968539974467
42,82,-0.037885272206712395
88,40,-2.0035919907455177
85,88,0.12049021523462489
10,71,-1.6712247541000034
23,88,0.15270531483561844
98,73,-0.12731950683301702
65,57,1.1578911487033219
32,16,-0.5850335802873974
50,93,0.17822878514567392
60,24,-0.69146763867798
13,71,-1.5542504878210892
11,32,-0.641486629513691
52,82,-0.21123123790377885
54,66,1.6703363672476155
39,41,-0.6392879904574924
95,32,0.14554916235913562
31,13,-0.5574117427716976
88,18,-0.9996208366725311
4,96,-3.1154526420641497
43,31,-0.7599844399585476
26,17,-0.8032511323289934
38,73,-0.570611505389793
61,50,0.8747914238892349
76,34,-2.233323123153788
19,79,-0.9777299823591246
77,92,0.5756483141446359
77,98,-0.8559322073384259
43,26,-0.4361880187261249
27,44,-0.5047860028561676
83,37,-2.181747532036204
87,44,-2.681546421098606
10,32,-0.9732165509488141
99,81,-0.8934776827653631
83,42,-2.7625148052942317
46,42,-0.24014050362461647
95,31,0.2124404888370759
74,35,-2.0294376451068423
17,11,-2.3801099857654617
72,95,0.2925332252037264
11,9,-1.2260650922076666
20,96,-1.3615664575502398
7,99,-3.0659023953936986
80,91,0.42410259535519235
55,44,-0.9590708766341163
39,97,0.4400640182046809
85,66,0.7318675389847803
77,58,0.16500951778351125
63,28,-0.947385103214044
13,85,-1.9210236202344058
16,34,0.4862509893456026
40,50,0.2068619179256238
80,14,-0.17473138860935689
47,16,-0.9287406683412266
100,77,-0.09302625017228666
38,37,-0.4301183419651802
88,49,-2.4913105167881042
81,31,-1.81804176346885
94,27,0.1642210828934519
45,84,-0.03388000701740729
47,2,-0.554998758761203
61,58,1.4567375844562551
97,14,-2.9216252039637967
31,33,0.5956447402966861
68,28,-1.0191668300061625
92,71,-0.5868988344694148
58,25,-0.03720835913408295
27,23,-1.014801078044487
32,67,-1.1243111010927658
54,36,-0.9108948878711738
88,57,0.5434533343129917
61,19,-1.9228837955359512
48,86,-0.2482592312230007
65,45,-1.0272938058964929
42,46,-0.06173984591466619
75,23,-0.5668087661993071
3,94,-2.3515250914843846
49,25,0.27097679729186747
83,98,-1.3193575582278072
55,68,1.2399772921030026
86,42,-2.5033511330723073
65,77,-0.062363190997931306
76,16,-0.4518989683797061
52,4,-0.45254953960891076
60,35,-1.6269795518822763
3,44,-0.07911906680425523
44,22,-1.357626619949794
90,64,0.3812645275445335
23,77,-1.2742108460971007
83,60,0.9711962811034947
55,49,-0.10734328708159224
27,78,-1.4218506294691697
78,29,-1.5913079091103715
86,44,-2.7155966234696547
11,47,-1.0531728997176528
80,42,-3.406405726749007
88,90,0.2897766148712291
22,27,0.05026404000224627
19,37,0.4821425312845163
25,43,-0.3504412100639419
3,81,0.5647910640221316
58,93,0.6010658994553448
62,78,0.027224438335963885
80,84,0.37788101436615795
84,20,-0.7162923098570242
7,92,-2.361039368667027
29,83,-1.1522892655817742
79,18,0.06588653136071937
55,11,-0.8441503685191702
67,4,-1.3380595807522666
95,67,-0.46618464248729274
26,98,-2.008431185514062
69,98,-0.27906645013004155
52,21,0.4102994517204188
41,31,-0.4199405979970551
1,32,0.19228957492506593
67,26,-0.8689721959168557
12,78,-0.7980877539308326
7,43,-0.7264724915250443
88,70,-0.18436837098596565
23,79,-0.9704982466497568
59,61,1.7899373923503232
40,76,-0.8355088019848351
99,93,-0.02402667399435421
4,61,-0.8559453617089879
47,99,0.6858382137350942
31,96,-1.4636532142160323
67,79,-0.41967099878195846
18,23,-0.604283722587066
47,65,1.0956776454615644
16,60,-1.2622946209249406
72,4,-0.7657571734931129
98,69,-0.3578678681039837
62,7,-1.8956904064609525
96,60,0.5059890765832755
45,96,0.06275485773651379
77,74,0.8889890997680117
5,8,-1.0306280317872978
35,70,-1.2850782129094682
97,41,-1.120691246370395
97,67,-0.3564506307812709
45,19,-1.7099644249258987
45,78,-0.131598599292784
65,61,0.4754729625084697
58,97,-0.6589077415792893
89,53,-0.5839477410684764
1,40,0.1982588542293097
84,42,-2.633113251457718
41,46,-0.15232907718066102
32,96,-1.2544365190146176
97,34,-0.43431116327265024
81,3,0.46117408595680165
24,91,-0.4631732974737459
27,31,1.1874107062767163
20,25,-0.26250536429131505
100,6,-2.4408151338545125
37,45,-0.4063647496414941
47,9,0.30521294691845136
22,58,-2.803401652923376
78,80,0.7996221412958919
26,77,-1.1717358919732623
1,22,0.33974654838693774
5,60,-1.1029489057497668
22,17,-1.600067105115048
71,39,-2.210166511136153
70,17,-1.3284745149968251
71,8,-0.8263219813582555
20,28,-0.12312579386828099
23,63,-1.6125904921787981
61,34,-1.7574099207660177
10,60,-0.8175592728956111
63,11,-1.1452298758177932
37,7,-0.1784120359909941
64,89,0.624812813479264
29,29,0.7644540246658773
46,84,-0.14021170890775497
57,63,1.905452149302212
9,60,-0.871562410302314
48,1,-0.7020343806871541
81,15,-0.33007788315018344
3,61,-0.8070920366963673
86,86,-0.21666769790640372
31,49,-1.03546843324688
93,60,0.678132347860545
75,65,-0.3023332356427273
89,5,-1.9449911839297087
62,67,1.158430802853578
57,60,1.918685756816632
32,34,0.46048920793818815
18,59,-1.8244760525463755
40,90,-0.7569749260266221
53,37,-0.8779217911723449
40,97,0.3806355210321473
79,36,-2.424625079976507
37,46,-0.32362897606592045
61,40,-1.3300309897971379
99,82,-0.9161453774220187
63,47,0.05500925465252704
91,49,-1.7411784343887058
70,44,-3.2427988162619386
86,51,-2.079751769387524
58,50,0.48464448173970937
37,28,1.1423200468228534
74,18,-0.8230542651002472
