x,y,z
45,93,-1.2221185136049826
8,46,-1.312946533616341
29,41,0.36484645660078463
32,98,-1.9310845514857822
80,100,-1.780049136868595
65,94,0.3696972688968647
26,63,-0.7921504388178551
49,6,0.7098429348938654
56,48,0.0876774233087228
22,92,-0.2117328331268823
56,35,-1.3256141175680103
66,26,-0.8482392668629272
48,67,1.6839110204325503
100,75,0.5301784640944684
81,75,0.8518657551092153
33,49,-0.6578440446703827
27,99,-1.5331241406263942
85,68,0.5969637673036245
82,71,0.8596400192473376
80,82,0.029979286047064346
65,13,-0.8975407800072515
96,76,0.3774635458693862
2,74,1.1616040501724942
85,31,-2.584873030306574
4,33,-0.3076719405378201
67,50,-0.08868780182507452
55,83,0.39833169382598443
15,38,0.5166263264181761
71,100,0.15621913810952137
83,1,0.17262005677422143
88,45,-3.325352469696594
39,95,0.7218792295687221
25,6,0.20445739633517157
100,49,0.3265957201110047
44,86,-0.6989995386368929
18,92,-1.1124809880360431
89,36,0.19729081462213494
7,35,-1.076922308709393
63,46,-0.3282655602343902
22,84,0.042549896787258484
68,34,-2.0294231977954
96,11,-3.612531646627177
87,38,-1.8232771468355449
29,79,-2.2614142979615295
83,59,1.1550638820471955
82,99,-0.9252732748212273
65,17,-1.9886515991020108
11,54,-0.8093190038875605
70,100,0.081209068964894
89,27,0.3191369787752931
59,70,0.1599107250639764
57,19,-0.05081455304343563
14,47,-0.6464141704274579
77,1,0.22596591513789732
64,6,-1.5781192018213241
81,29,-1.218610667983662
78,97,-0.5341742349442925
98,48,-0.3005891352285036
13,16,-0.15502741916314522
53,92,0.3538363272667622
82,7,-0.30136182071918516
6,56,-1.6098553799071396
15,51,-1.9292710788695169
90,76,-0.5429398158793591
24,11,-1.6865984300275019
70,15,-2.652402671901446
42,82,0.3615515298136225
88,40,-1.9649283672366207
85,88,0.33962037927095934
10,71,-1.519047253140719
23,88,0.34265896395190454
98,73,1.0977299469160167
65,57,0.6838125246783426
32,16,-1.7442478191311004
50,93,0.6252537596641399
60,24,-1.327051500222681
13,71,-1.849531403175017
11,32,-0.41814944836433743
52,82,-0.15803549671510791
54,66,1.5873138094517396
39,41,0.16304137486750803
95,32,0.5362085838534265
31,13,-0.008067492248137631
88,18,-1.2694696630791236
4,96,-2.7116184253154434
43,31,-0.7301233522404093
26,17,0.2205762862427857
38,73,-0.506148124058313
61,50,-0.33469528847990815
76,34,-2.5989897299476254
19,79,-1.4083212714091806
77,92,0.2565450538424369
77,98,0.12601002159407848
43,26,-0.5117809296664203
27,44,-0.23639343469637197
83,37,-2.0356607056281457
87,44,-2.5240218322983394
10,32,-1.065516467244483
99,81,-0.33203731777504164
83,42,-2.873713057416055
46,42,-0.3061188976506545
95,31,0.3697004403862135
74,35,-2.7153133232656113
17,11,-2.100708491672906
72,95,0.3905571775472419
11,9,-1.5106394189636518
20,96,-1.7170055353326719
7,99,-2.346192148811358
80,91,0.19926089004499217
55,44,-0.8174291336554954
39,97,-0.21392377044744038
85,66,1.3039358142620845
77,58,0.14789425482227642
63,28,-0.609244347896107
13,85,-1.5200650873001327
16,34,1.784377785484805
40,50,0.4296245594589856
80,14,-0.2330151006377297
47,16,-0.9233844550273608
100,77,-0.2910450435137597
38,37,-1.2511285058854853
88,49,-3.156852585834411
81,31,-2.386498674503585
94,27,-0.2334983844775414
45,84,1.1780360439716304
47,2,-0.51608819480485
61,58,1.4844068361473215
97,14,-2.2671590368230463
31,33,0.9712282796852997
68,28,-1.4647956494620926
92,71,-0.273346800582589
58,25,-0.8930907916643094
27,23,-0.9008876206141803
32,67,-1.2976523008978937
54,36,-0.5178036507553249
88,57,1.8504571647980066
61,19,-1.3444025470068357
48,86,-0.24869945813029518
65,45,-0.5284880519959478
42,46,-0.14155742062627485
75,23,-1.3368483018700463
3,94,-1.753434485241753
49,25,0.4411542784185461
83,98,-1.2888023191985165
55,68,1.0084435687938889
86,42,-2.4939693049882687
65,77,-0.8324077948314041
76,16,-0.6254039429354988
52,4,0.007459427014970821
60,35,-1.992708631542046
3,44,0.8688887903852738
44,22,-0.9353674001613528
90,64,-0.2867247582359352
23,77,-0.677908364530484
83,60,0.8051643435635796
55,49,0.5956808320962205
27,78,-1.9645845362825463
78,29,-0.73731481865097
86,44,-2.441699063438756
11,47,-1.1016925538478441
80,42,-2.7014037981456815
88,90,1.2333651258398435
22,27,0.3524875802586252
19,37,0.44573206957356615
25,43,-1.0320737166551226
3,81,1.4790139089076062
58,93,0.27717467227401515
62,78,-0.5311674064069909
80,84,0.15586573639335982
84,20,0.10373637396751179
7,92,-2.387385854706423
29,83,-1.2405706929900417
79,18,-0.6632814383212629
55,11,-0.41825554976151225
67,4,-1.0805227739325838
95,67,-0.5678777303035305
26,98,-2.011843129515704
69,98,-0.4073657364555049
52,21,0.41175359529946304
41,31,-0.7921770005251816
1,32,-0.46846711425068355
67,26,-0.7852555685262276
12,78,-0.6290415952715289
7,43,-0.40853096677149636
88,70,-0.33940022352401134
23,79,-1.4681382122777982
59,61,2.7043622554915685
40,76,-0.41207698958077155
99,93,0.6708863045702577
4,61,-1.1999960647583596
47,99,-0.36109356681624716
31,96,-0.6606767932041347
67,79,-0.29925491401982973
18,23,-0.5338400710314801
47,65,0.9300245864917652
16,60,-2.857602794336981
72,4,-1.0000940816320585
98,69,-0.6702713553640723
62,7,-3.2911886098078758
96,60,0.6182913710927824
45,96,-1.1934719945930177
77,74,0.929729607443445
5,8,-1.2694184591156583
35,70,-1.1454638081354047
97,41,-1.6667980034415888
97,67,-0.5502328245481433
45,19,-1.5160038674757397
45,78,0.0677962092373583
65,61,0.6328267270826159
58,97,-0.6082744629616721
89,53,-0.17360355101418623
1,40,0.34731499541410826
84,42,-1.9154113982824699
41,46,-0.1554272036130078
32,96,-1.5754584996713006
97,34,-0.8304443164784956
81,3,0.07021824461340131
24,91,0.08366027623119365
27,31,1.3817427497478754
20,25,0.526951588179464
100,6,-1.7483194620301932
37,45,-0.7317863494946062
47,9,-0.10979254586538534
22,58,-2.536392777948618
78,80,0.47717865740985127
26,77,-1.559375643733974
1,22,0.5810455241490164
5,60,-0.7654411726494499
22,17,-2.1357570453083983
71,39,-1.8643485037819283
70,17,-1.1120794151795559
71,8,-0.8350494572763445
20,28,-0.28192045778334396
23,63,-2.9667601493558973
61,34,-1.8357341628056771
10,60,-1.5003943745970778
63,11,-1.2726563494397378
37,7,-0.4750839131122036
64,89,0.697729173584225
29,29,0.7236028904612113
46,84,-0.04349638106706502
57,63,2.5862403832088576
9,60,0.06782669157478416
48,1,0.34809318755226704
81,15,-0.17995104499008924
3,61,-0.9444638483520434
86,86,-0.08579634558850854
31,49,-1.4286606279098941
93,60,0.5728155347731289
75,65,0.23592147875485436
89,5,-1.424946607352661
62,67,1.8400127894823628
57,60,1.6151082059317348
32,34,0.7912670960921193
18,59,-1.5943314551785122
40,90,-1.857391922806755
53,37,-0.9332445769218166
40,97,0.8891879652038552
79,36,-2.2026304638546144
37,46,-0.3662773444090149
61,40,-0.8925329611161612
99,82,-0.8730227503948306
63,47,-0.43483952241076307
91,49,-1.7822219498239391
70,44,-2.313016709830544
86,51,-2.034095799522507
58,50,-0.02308378509684389
37,28,2.5070511145454004
74,18,-0.5459279951458667
59,41,-0.6108704619091344
50,61,0.5389720312087672
73,21,-0.6581656955770421
92,62,-0.12886231414713167
81,71,0.31352355059333237
72,49,-1.6559877873825797
96,3,-1.7367883054376891
78,51,-2.044831037542523
11,64,-1.3705549061474338
68,23,-1.5237780680976631
28,79,-1.525802492830339
60,48,0.47967350552750226
76,6,0.1060529385862794
24,73,-0.9061555684164698
13,7,-1.0997483843096272
4,3,1.0133650109172112
7,53,-2.582487970483204
12,7,-0.8652677162362378
99,72,-0.12658389794013325
66,81,0.4061154166214149
2,75,0.13760504173023258
67,71,1.8174599173600554
94,30,0.2736325650977797
73,97,-0.6891690009237831
59,92,1.3669844162217613
82,72,0.17655214322871235
19,92,-0.8151367851407355
69,5,-0.4908591120680581
67,28,-1.1374945315682812
79,89,0.09221080473950155
62,30,-1.2847962096985812
25,23,-1.0610540400528485
12,28,0.006551176749968246
6,45,-0.31640347790585666
92,25,-0.8531444610537668
67,100,0.30578191766224583
82,55,-1.136270247582246
11,26,-0.6215316716091861
99,70,-0.15079850230699213
53,75,-0.5594624050276386
49,73,1.2038946633566894
96,14,-3.517934640604036
72,17,-1.5645118147492876
41,100,-0.1354862775262986
45,88,-0.573043575365698
99,16,-1.7370002851494917
1,34,-0.5477688038915296
13,42,0.7884393057627396
8,58,-1.1302516718246058
43,28,-0.2592895031170935
72,69,0.1851908828507654
21,17,-1.9008975097908127
80,86,0.453294290164563
71,97,0.1406079809134224
13,33,0.21260009361664073
61,13,-1.6179313839101641
12,87,-1.9222746574722172
79,8,0.8348463837174473
23,86,0.48960393545083697
31,47,-0.9474856295384662
54,2,-0.22013005672333175
44,19,-1.7491589180917513
49,75,0.7489807765847548
73,77,1.0731750913507376
8,73,-2.1227708972621904
57,99,-1.120306901292898
36,18,-0.4953622938814043
16,69,-1.6067820218461821
46,49,0.5729863540283714
69,10,-0.7913402791306852
99,91,0.12707233055635858
37,52,0.7335086579721977
76,78,1.1657236226100829
70,46,-3.2751914329981466
91,64,-0.01777920859090426
19,47,-0.3080358583988043
40,10,-0.7676638507247177
66,19,-2.457074987488819
7,46,-0.5590063135318144
27,9,-0.02911929216944731
19,48,-0.871673120748562
2,52,-2.4277660753769568
95,71,-0.3733266062545528
92,72,-0.21404782182018345
27,1,-0.8008222977453678
30,56,-1.7044032079700613
84,25,-0.22708630969372307
79,54,-1.666019198460568
15,35,-0.17005588055358273
77,14,0.3183057054146259
41,98,0.13501548043362335
22,49,-1.4968264302208838
63,56,1.7279197436773297
53,62,1.7267717992665965
21,9,-1.5909748337523326
8,96,-3.2757248757704738
52,2,-2.1303487992261463
20,67,-1.8851009713832356
18,83,-0.3232829598562328
64,16,-1.8856364099104153
41,76,-0.7088403043091668
48,79,0.25896440536708243
62,60,1.0117309271704111
100,73,-0.31117565526519403
42,40,0.24028051062337363
7,78,0.5109538298408401
96,75,0.7416441121307845
22,68,-0.9911069211810823
42,19,-2.0945777054833243
35,51,0.5777835770716957
29,65,-0.4127938306776353
35,76,-1.2174462562993837
47,23,-0.7203121613370181
83,99,-1.0288780884320539
30,77,-0.7344828084288613
4,43,-1.0393742559529495
40,72,-0.22422805620190817
86,60,1.099092267493556
68,6,-1.0321541047190457
33,59,-2.67801829364387
30,44,0.3949485162508095
71,96,0.012889010899927653
8,44,-0.4537807953917026
31,38,0.7341404361896187
31,14,-0.3486570473031225
98,37,-0.5957854297366368
18,24,-1.4174842856349517
79,42,-3.329784597535613
1,92,-0.7098978120062918
23,87,0.24008554201232357
99,10,-3.2022260793853468
32,63,-0.16181782984156823
98,97,-0.09656388802511995
8,5,-1.1183693422176448
32,52,-0.9305728460576808
95,51,-0.10994609363732061
92,67,-0.905220044148151
56,21,-0.6216310129753002
44,44,0.12430584815714801
12,40,0.14129794262216538
13,40,0.9224210793495313
54,12,0.24895757060833157
6,100,-3.0952519182701663
42,96,-0.4952459447795782
82,52,-1.2745721640227379
32,10,-0.5516229090065492
72,24,-1.124166359911062
68,85,0.41871617879914996
97,60,0.16805793315178724
45,18,-1.9056562624158535
56,14,-1.171057023650453
84,19,-1.408707016718853
36,56,-0.10885551401237192
71,98,-0.9353827757610571
84,69,0.6472068398335021
23,1,-0.22087559125210376
15,48,-0.6995310273995393
87,29,-0.8186131830808837
63,57,0.9896656823537411
59,3,-1.6870045363951058
57,9,-1.0285859079824178
15,49,-0.7882587767423181
91,77,-0.414153485847114
79,74,1.3454863904798886
8,23,0.6190833581636078
77,100,-2.114738267048716
25,84,-0.04555528849198587
55,45,-0.9103044771834337
17,15,-1.7238610231081437
86,37,-1.7066165171962153
23,11,-1.9887465622576748
61,67,1.8471051666686558
100,96,-0.8435968246003622
17,25,-0.37015128427704
57,75,-1.0772973203836567
39,52,0.44870520887731363
62,29,-1.4910622019953323
87,22,-1.120177399351687
97,48,-0.0688552777554512
61,53,1.924137790471483
28,36,-0.21393522842839108
51,57,0.5364089058911479
79,88,0.01605076715836601
71,60,0.11315430115318453
90,94,-0.6319998331350777
81,89,1.0479182693161952
22,30,-0.010875406036615964
55,97,-0.8592105185648655
22,75,-1.5381411278242365
60,93,-0.18946608144238064
9,65,-0.5611802457259508
65,79,0.4455436221206688
4,1,-0.08218258038191284
68,4,-2.5147064169294167
27,68,-0.18891451480570393
28,3,-0.33438500489895023
2,70,-0.6213840292949928
85,2,-0.5690563518349433
10,99,-2.849962460619537
83,70,-0.5995639238833459
69,16,-1.279878181059873
35,62,-1.6042551366662856
42,64,0.7242975917904901
14,68,-1.1507684369216318
4,25,0.5888123873439369
84,79,-0.7439519399975196
17,78,-1.6456397867836314
63,23,-0.6126303349952659
46,31,-0.688742733568608
56,52,0.7062361173481949
34,56,-0.5913102795331839
18,4,-0.8610334978266051
44,82,0.03755982901699209
57,17,-1.5711039862708418
17,49,-2.51606159703523
57,4,-1.580658120896943
8,84,-2.2227311662221356
62,2,-2.271567945143729
46,43,0.22711739035250877
8,56,-2.3576353484391275
50,17,-0.11247167655224594
61,44,-0.37174046499530267
94,50,0.26853720415468496
96,94,-0.3368568505064526
73,5,-0.7652380355078907
89,77,-1.119635997686015
96,47,-0.7295194479333946
69,51,0.6554888262704991
7,82,0.07103989021723017
85,20,-1.1581408940926696
42,15,-1.172667790334961
6,20,1.330106288761022
61,35,-1.6225168209980432
38,60,-0.7256011097912783
64,11,-1.0070968463174703
87,78,-0.5321989430055216
96,48,-0.2375530530521019
87,62,0.692296396551777
64,54,1.1369035630972544
91,88,-0.200765890369486
97,77,-0.8632363925116482
44,10,1.1147644226067897
10,83,-0.12349098123654989
85,48,-3.748617295468689
14,89,-2.7163802916642394
30,97,-1.7259401822819822
74,3,-0.06047265743478403
33,53,-1.0773642190863586
43,32,-1.0001081143384165
54,61,1.2570564393269263
88,76,-1.4345868015324519
28,58,-3.2263617292077016
98,88,-0.13394817854845548
50,46,-0.7999465597498636
74,42,-3.8421880869833154
83,65,1.0254438101885581
22,38,0.16749221257576538
84,23,-0.7098541731967619
92,65,-1.3451496855767329
42,60,0.13213766079992528
46,70,0.5242841777249556
93,72,-0.6822642192144903
35,11,0.0012359858557698944
96,64,0.5396702126325215
61,20,-2.037739544383174
86,79,-0.06772129015476036
11,52,-1.1336217090751866
20,10,-2.898866495175353
54,26,0.1468727097808955
52,100,-0.0035349793502751914
26,50,-0.7479608386625891
56,72,0.8953448228296381
84,13,-1.4381418804936839
43,90,-0.7099190290735755
77,33,-1.8927130427577628
31,20,-0.44746088165955566
92,68,-1.3508989741081632
40,95,0.2909723583132658
96,96,-0.8379453836777739
5,40,0.4332588041016967
33,98,-1.6630276252862293
28,93,-1.7741363801972285
22,96,-1.19187584071914
90,15,-2.956322327228742
54,11,-0.8735872245035482
28,69,-0.9581332128621454
16,31,-0.33153759613059863
28,67,-0.7044174300731185
60,10,-1.45545241548465
58,81,0.5016251198413931
52,71,0.9808796928515174
24,33,1.2104820401310128
25,93,-1.2205448376695287
5,9,-0.9959785173209863
60,43,-0.9428723051943316
43,91,0.17313964451260988
56,98,-0.6420905339005931
23,95,-1.7969322648098562
28,44,0.08451752550584479
87,25,0.8070263792997676
84,86,0.9732835516355236
33,68,-1.3817255433512337
73,92,1.0204209237849755
23,94,-1.1326961257365338
29,34,0.5988561198544726
50,10,-0.20202048970234715
68,97,-0.3851361465375997
25,71,-1.1201724932901012
71,72,0.15311562548157553
83,69,1.076952630779561
13,48,-1.0672341454864096
50,58,0.3720163052673318
46,12,0.3073720709454336
38,87,-1.0782137032129442
46,40,-0.9276603525106261
14,87,-1.815072791482593
66,17,-2.5488575770346005
19,29,0.3112438928671904
40,11,-0.5465665056693564
4,4,-0.7543194041884664
8,42,0.005545109481964849
71,99,-0.6988527437163274
85,8,-0.23318769526517213
84,27,-0.7583942839025908
13,100,-1.9147904354407461
83,47,-1.38628667245262
100,41,-1.564877862395715
34,19,-1.0663732464962616
8,97,-3.072607402342779
36,89,-0.5435364090408662
96,80,-1.1022345643047642
54,96,-0.5989316371790607
18,53,-2.3399585693667584
23,53,-2.2795824275114707
48,97,0.17159375458256387
94,7,-2.66496248244184
23,19,-1.5994690320751026
90,95,-0.5244503536344713
52,39,-1.2137919120761338
87,32,-0.8785927193712381
31,9,-0.7118926188842639
71,20,-1.2617963007667814
10,5,-0.23349824070796188
44,2,-0.47533491896989283
16,13,-2.3878295010474058
92,17,-1.4660210662329491
65,87,1.0301235824287123
56,36,-1.3201465920439928
58,58,1.5640594823804612
52,19,-0.1729682095882965
55,32,-1.8837025931090283
61,66,1.7197651544603956
86,64,0.7664801054387034
62,74,0.28817841549334194
78,67,-0.19735663096678369
89,38,-0.9206551413933091
86,76,-0.7756297610651373
64,25,-1.4372762558448122
72,51,-1.8115008018267715
1,91,-0.7296984427778647
2,46,-0.3658383576872445
18,36,0.7251787824535212
78,3,1.397812126250082
60,38,-1.2657147500090815
57,36,-0.513951162811181
51,35,-0.45347969070443717
41,56,0.4417291667714058
34,29,0.8467154726748882
46,91,0.7387512953881703
51,7,0.9723773812652475
87,99,-1.698925643340334
28,81,-1.9005864086329307
81,5,0.6240010173706749
50,13,-0.6053517658699162
65,58,1.192404276495485
75,70,0.4513228172047238
51,12,-0.257734658380698
28,24,-0.7240293895625749
39,78,-0.5112248910632768
9,94,-3.0006794095863185
45,21,-2.098276914917936
30,86,-1.0520797896593
60,13,-1.4323117994333208
85,64,0.9115758278551607
99,4,-1.615543030017853
15,40,-0.8044562441680031
100,83,-1.0105261494790903
89,88,-0.2768253820594814
2,19,1.162254817175375
31,45,-0.5966205507223974
70,25,-0.9821585069578
96,86,-0.7731336375884512
43,75,-0.6521450520536117
100,74,-0.5824533162214977
88,69,-0.6927159800664328
84,68,0.8014306174729432
76,31,-2.2456815252926887
45,42,0.15947266309321334
79,17,-0.889894359137379
85,13,-1.1263740978986458
64,55,2.226418659636792
60,70,0.35041645191867987
83,46,-2.675129260052382
70,31,-0.5381972556831308
83,45,-3.300942427331992
71,81,1.3413758434523477
98,30,-0.24131496945624614
40,44,-0.6250831952534917
75,40,-3.104845288259372
85,12,-0.5581393644829197
8,63,-0.6405552320933465
63,100,0.12090644250655047
78,8,-0.1397875297931102
2,90,-0.48101405068764425
37,74,-0.5753606681938561
58,23,-1.3310200769840095
72,59,-0.6209737360124115
98,68,0.04673294277537415
81,96,-0.9692038435191268
84,72,0.9505646063925053
90,89,0.5654454339726777
39,14,-0.701614513674508
58,91,0.7755653684657342
77,83,0.6845418773665224
7,72,-1.1471026173888639
94,74,-0.4875678721370227
84,85,0.521340782431784
11,88,-1.3776097812584724
39,39,-0.03535933103893324
44,84,-0.9104456810158494
15,74,-1.2786012181885367
94,17,-1.5320216651217782
25,41,0.08376352201941234
35,74,-0.5740309728445833
24,95,-2.1309079865493463
4,19,0.14336501113484434
7,25,0.4922806289817794
26,35,1.6441790953632336
37,64,-0.6472294585819491
52,38,-1.1187689071882012
73,51,-1.404970915074524
73,18,-0.9662642034736295
34,88,-0.5250735104580367
2,12,0.03764724500819028
13,17,-0.6520652408661018
30,4,0.3672980249891316
95,75,0.17333241397081545
14,69,-2.0093363261032913
34,58,-1.7494059096935024
93,36,0.7669118792092571
26,96,-1.7853579297467188
30,7,-1.0800021141001046
2,27,0.32652654247919427
89,16,-0.5432006382060491
47,32,0.4495912972874154
36,86,-1.859214590554229
25,14,-0.4172000506256096
50,86,-1.3746405332313756
80,47,-3.0060153974987642
38,93,-0.17726308676472619
74,13,-0.5637802602217549
48,99,0.2641176549172872
28,68,-0.8400272282694512
30,42,-0.33638366731703384
84,7,0.7592220143438595
23,10,-0.9248148929990242
3,41,-0.1829296989585062
26,49,-1.1314287263105967
48,29,0.45526543806286335
21,72,-1.8282880319647852
87,75,-0.7195019338570329
9,16,0.5449962084937792
92,61,0.9338524220699141
73,56,-0.038661203874857386
50,19,-0.6092904078298866
74,69,-0.5458914748007173
94,94,-0.6932964194257946
9,24,0.022437197204916715
16,3,-0.33272675612988056
67,41,-1.948627936364154
65,74,0.05615841706613833
11,49,-0.9931763067821142
49,42,0.03415936527123642
60,85,0.8447861390863718
67,21,-1.5716985604498899
26,15,-0.5859378545900489
11,23,1.0445345004729987
61,22,-1.5715318491239327
40,73,0.1629906789072456
91,96,-0.9227650612658915
8,98,-2.3024388957705666
17,100,-1.2680523076627148
49,97,1.282074183248834
42,28,-0.5334277123246435
85,92,0.5782100567359192
41,70,-0.4297397361560514
86,32,-1.5131667022402882
66,38,-1.4966212520344566
50,54,1.1645961191789769
70,28,-1.347121291336766
35,26,-0.17031577271093667
29,19,-1.1250571386317325
93,55,-0.0676888162236341
93,88,-0.29268803156697526
8,62,-1.4811526057382123
74,22,-0.2637876541021965
6,92,-2.9330713868744676
17,75,-1.359225903398412
59,22,-1.393032603651855
21,75,-1.1642624127531878
62,13,-1.4365413585254871
96,24,2.16362464135363
17,64,-0.5126314998913506
47,97,0.7271351037540088
74,76,0.4324088787875552
52,18,-0.9677617390248434
86,65,1.3380570793108162
5,23,0.4502443565109514
44,95,0.04472237029751189
30,66,-0.8018455414728657
19,49,-1.3370298146390243
5,75,0.8961722873629595
88,99,-0.8765466217273359
9,38,-1.1142890914155132
17,41,0.4471144984129437
30,81,-1.1841184962601417
92,42,-1.849986989381708
82,10,-0.4189986288545843
87,27,-0.32158941855465445
92,53,-1.0761076549012167
24,61,-1.9011790882017303
57,43,-0.9719526984196138
27,43,-0.12478880770108564
16,98,-2.0335288776755194
50,4,-0.8154299177765358
74,46,-3.6522525722606303
9,71,-0.7972810480557682
47,74,-0.6406308154650651
23,98,-1.8996706311333256
69,18,-1.9295557328043533
86,96,-0.5414906512261707
44,60,0.6192168823603634
19,31,0.9269448671754517
57,81,0.29990907441739895
56,87,0.9627582693303308
82,86,-0.011006415039412132
78,50,-2.3520231536989287
47,3,-0.059883009627344386
100,67,-0.7218781335111781
82,50,-1.4463396338006516
8,49,-0.30001037014889365
41,62,-0.12129037740486576
36,31,1.2211452228656903
73,53,-0.8227075885406179
6,32,-0.8059264835714948
88,85,-0.8492607343003371
65,14,-1.4253691302766303
5,2,-0.1696336107313221
13,30,-0.6699205517829159
73,41,-3.277864553591459
83,18,0.018901004802601817
22,90,0.33320590823720675
92,3,-1.760383954651306
80,51,-2.558641784683701
20,41,0.6917852360338096
67,51,1.2725127475155045
62,38,-1.712325234518144
31,65,-0.03816163161474995
56,40,-0.5892973175519305
55,100,-1.541159917206344
70,94,-0.12694096074357686
76,14,-0.9123420243689102
14,75,-1.7428894423300332
26,84,-0.22777375358831786
26,76,-0.6568027189039216
89,69,-0.37196862714668594
50,50,0.3519027091959874
35,61,-0.5526732131075677
20,79,-0.8146013945120959
71,58,1.432950772833613
93,1,-1.4617850552203844
36,65,-0.03932058469220101
57,45,-0.8475728941827501
59,58,1.3668634447425057
2,65,-1.0351662799593098
47,77,-0.5473338360422431
76,51,-1.0952001819710528
4,6,-1.0674392697403579
1,35,-1.2976075685396897
67,69,0.7758437929197471
42,35,-0.47976174222232426
95,66,-0.2742147557049027
37,43,-0.8014774080195488
1,6,-2.240304783514433
15,57,-1.9430317869322864
92,99,-1.8189724486229255
94,72,0.3549557349872185
53,31,-0.3414309393860248
63,16,-1.4722955895321252
27,21,-1.234518790471032
